id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,localidad,latitud,longitud
8369647,ESC SECUNDARIA TECNICA MANUEL GONZALEZ RANGEL,SECRETARIA DE EDUCACION PUBLICA DE GOBIERNO ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,San Pedro Garza García                                                                                        ,25.66607039,-100.4029626
2941088,ESC. DOCE DE OCTUBRE,SECRETARIA DE EDUCACIÓN PUBLICA 19EPR0756P ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Hidalgo                                                                                                       ,25.98069397,-100.4537282
2989376,ESC. PRIM. FRANCISCO VILLA,SECRETARÍA DE EDUCACIÓN PÚBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Héctor Caballero                                                                                              ,25.63593333,-100.1268182
3004125,ESC. PRIM. LIC.ANTONIO MARTINEZ DE CASTRO II TV,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.80110881,-100.3952186
2949390,ESC. PRIM. PROFR.ANTONIO I. VILLARREAL GONZALEZ TURNO VESPERTINO,SEP ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Monclova Segundo Sector                                                                                       ,25.81499222,-100.3990085
3004124,ESC. PRIM.LIC. ANTONIO MARTINEZ DE CASTRO II TM,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.8011097,-100.3952166
2935035,ESC. PRIMARIA DOCTOR BELISARIO DOMINGUEZ,,611122,Escuelas de educación primaria del sector público,6 a 10 personas,San Nicolás de los Garza                                                                                      ,25.74106271,-100.3082828
2929654,ESC. PRIMARIA EMETERIO LOZANO,SEP GOBIERNO DEL ESTADO DE NUEVO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monterrey                                                                                                     ,25.70316777,-100.3342052
7334814,ESC. PRIMARIA GABRIELA MISTRAL,ESC. PRIMARIA GABRIELA MISTRAL ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.75607133,-100.3028245
3023242,ESC. PRIMARIA JOSE VASCONCELOS,SECRETARÍA DE EDUCACIÓN PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.75450141,-100.2536321
2961184,ESC. PRIMARIA LIC.BENITO JUAREZ,SEGOB SECRETARIA DE EDUCACION ESTATAL ,611122,Escuelas de educación primaria del sector público,6 a 10 personas,Guadalupe                                                                                                     ,25.69804923,-100.2600449
2916743,ESC. PROF. GUADALUPE MORENO GARZA C.C.T. 19EPR0482Q,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Guadalupe                                                                                                     ,25.6673618,-100.2386953
2999873,ESC. PROFR. CIRO R. CANTU TURNO VESPERTINO,GOBIERNO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Montemorelos                                                                                                  ,25.20121653,-99.82737457
3050561,ESC. SEC OLIVIA SANCHEZ PEÑA,,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Monterrey                                                                                                     ,25.73496807,-100.3729592
2963710,ESC. SEC. #20 EUGENIO GARZA SADA,ESC.SEC. #20 EUGENIO GARZA SADA ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Monterrey                                                                                                     ,25.69895847,-100.3559859
2918087,ESC. SEC. NO. 22 EJERCITO NACIONAL MEXICANO 19EESO334A,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,51 a 100 personas,Guadalupe                                                                                                     ,25.6688219,-100.2263427
8461565,ESC. SEC. NUM. 137 MANUEL TOLSA Y SARRION TURNO VESPERTINO,GOBIERNO ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Ciudad Benito Juárez                                                                                          ,25.64578588,-100.1025956
3023343,ESC. SEC. NUM.26 PROFESORA REBECA CANTU AYALA,SECRETARIA DE EDUCACION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,11 a 30 personas,San Nicolás de los Garza                                                                                      ,25.75529654,-100.2528545
8419491,ESC. SEC. SERAPRO RENDON ALCOCER 110 T.V.,DE GOBIERNO ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,Fraccionamiento Real Palmas                                                                                   ,25.89923914,-100.1685055
3002872,ESC. SEC. TECNICA 116 ADRIAN SADA TREVIÑO,SEP T1 Y T2 ,611142,Escuelas de educación secundaria técnica del sector público,51 a 100 personas,Hacienda San Pedro                                                                                            ,25.9161664,-100.1617159
3014774,ESC. SECUNDARIA DR.ENRIQUE GONZALEZ MARTINEZ,SECRETATIA DE EDUCACION PUBLICA ,611132,Escuelas de educación secundaria general del sector público,31 a 50 personas,Ciénega de Flores                                                                                             ,25.95603996,-100.1625543
2942668,ESC. SECUNDARIA TECNICA MIGUEL DE SERVANTES SAAVEDRA NUMERO 92,SECRETARIA DE EDUCACION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,31 a 50 personas,Loma la Paz                                                                                                   ,25.71615552,-100.1304801
2942669,ESC. SECUNDARIA TECNICA MIGUEL SERVANTES SAAVEDRA NUMERO 92 TURNO VESPERTINO,SECRETARIA DE EDUCACCION PUBLICA ,611142,Escuelas de educación secundaria técnica del sector público,11 a 30 personas,Loma la Paz                                                                                                   ,25.71506599,-100.1306397
2950745,ESC.CAM BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA ,611182,Escuelas del sector público de educación para necesidades especiales,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.78897326,-100.3383312
2920915,ESC.PRIM FRANCISCO BELTRAN OTERO,SECRETARIA DE EDUCACION PUBLICA DEL ESTADO ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,García                                                                                                        ,25.80260222,-100.5998225
2949188,ESC.PRIM. PROFR. EMETERIO LOZANO MARTINEZ TURNO MATUTINO,SEP ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Ciudad General Escobedo                                                                                       ,25.84760359,-100.399625
2949389,ESC.PRIM. PROFR.ANTONIO I. VILLARREAL GONZALEZ TURNO MATUTINO,SEP ,611122,Escuelas de educación primaria del sector público,11 a 30 personas,Monclova Segundo Sector                                                                                       ,25.81499124,-100.3990078
